SEVERITYCODE,INC_MONTH,INC_WEEK,INC_DAYOFWEEK,INC_HOUR,cluster_id,WEATHER_Other_Dangerous,WEATHER_Overcast,WEATHER_Raining,WEATHER_Snowing,WEATHER_Unknown,LIGHTCOND_Dark,LIGHTCOND_Dawn,LIGHTCOND_Dusk,LIGHTCOND_Unknown,ROADCOND_Other_Dangerous,ROADCOND_Unknown,ROADCOND_Wet,ADDRTYPE_Intersection
1,6,23,2,8,105,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,26,3,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,25,2,21,401,0,0,1,0,0,1,0,0,0,0,0,1,0
1,6,25,4,17,445,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,16,1,11,304,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,15,1,23,128,0,0,0,0,0,1,0,0,0,0,0,0,1
1,6,23,2,10,274,0,1,0,0,0,0,0,0,0,0,0,0,0
1,5,22,0,18,415,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,22,5,2,470,0,0,0,0,0,1,0,0,0,0,0,0,1
1,5,19,0,7,87,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,15,5,15,454,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,23,0,8,209,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,14,4,6,243,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,20,2,17,131,0,1,0,0,0,0,0,0,0,0,0,1,0
1,6,23,1,14,30,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,6,2,7,111,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,24,0,16,111,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,21,5,16,123,0,0,1,0,0,0,0,0,0,0,0,1,0
1,4,15,5,9,32,0,0,1,0,0,0,0,0,0,0,0,1,0
1,5,21,4,11,128,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,19,6,0,303,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5,21,0,9,24,0,0,1,0,0,0,0,0,0,0,0,1,1
2,6,25,1,22,121,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5,20,1,21,393,0,1,0,0,0,1,0,0,0,0,0,1,0
1,3,11,3,14,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,0,7,80,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6,25,1,23,283,0,1,0,0,0,1,0,0,0,0,0,0,0
1,5,18,6,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,11,1,17,486,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,21,5,2,445,0,0,0,0,1,0,0,0,1,0,1,0,0
2,4,14,3,7,98,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,22,2,11,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,18,4,11,227,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,23,3,4,495,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,18,1,16,388,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,8,4,0,52,0,0,0,0,0,1,0,0,0,0,0,0,1
1,4,16,4,8,294,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,24,4,8,24,0,1,0,0,0,0,0,0,0,0,0,0,1
1,5,20,0,6,496,0,1,0,0,0,0,0,0,0,0,0,0,1
2,6,24,6,16,148,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,22,5,14,475,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,25,1,8,349,0,0,1,0,0,0,0,0,0,0,0,1,1
2,5,21,1,7,399,0,1,0,0,0,0,0,0,0,0,0,1,1
1,6,25,3,16,367,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,25,1,15,66,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,16,4,10,153,0,0,1,0,0,0,0,0,0,0,0,1,0
1,5,19,1,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,18,5,15,253,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,23,6,20,244,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3,9,5,11,196,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,19,0,10,121,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,18,2,9,453,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,21,2,4,188,0,0,0,1,0,1,0,0,0,1,0,0,0
1,4,14,4,14,63,0,0,1,0,0,0,0,0,0,0,0,1,0
2,4,16,3,17,192,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,26,3,9,211,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,25,3,10,391,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,20,0,14,44,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,22,1,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,7,4,19,282,0,1,0,0,0,1,0,0,0,0,0,1,0
1,3,11,1,18,477,0,0,0,0,0,0,0,0,0,0,0,1,0
1,6,25,0,14,486,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,6,3,7,251,0,0,0,0,0,0,1,0,0,1,0,0,1
2,6,26,0,2,138,0,0,1,0,0,1,0,0,0,0,0,1,0
2,5,20,4,4,127,0,1,0,0,0,0,1,0,0,0,0,1,1
1,9,37,3,14,133,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,17,3,8,233,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,44,2,8,395,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,21,2,20,203,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4,17,5,14,361,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,24,0,12,360,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,19,3,14,63,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6,23,4,11,361,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,17,3,11,393,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,22,5,21,445,0,0,0,0,0,1,0,0,0,0,0,0,1
1,10,43,5,16,137,0,0,1,0,0,0,0,0,0,0,0,1,1
1,8,34,4,18,287,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,9,3,16,148,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,21,5,18,408,0,1,0,0,0,0,0,0,0,0,0,1,1
1,10,40,0,14,325,0,0,1,0,0,0,0,0,0,0,0,1,0
2,11,45,6,21,8,0,0,0,0,0,1,0,0,0,0,0,0,1
2,11,45,6,17,439,0,0,0,0,0,1,0,0,0,0,0,0,1
2,10,41,3,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,24,6,20,495,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,20,5,1,325,0,0,0,0,0,1,0,0,0,0,0,0,0
1,9,38,3,9,55,0,1,0,0,0,0,0,0,0,0,0,0,1
1,6,26,0,11,39,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,21,1,18,351,0,0,0,0,0,1,0,0,0,0,0,0,0
1,9,38,1,20,6,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,45,4,13,358,0,0,0,0,0,0,0,0,0,0,0,1,0
1,11,46,1,16,316,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,19,3,7,487,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,20,4,8,418,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,39,2,15,483,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,39,4,17,351,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,21,3,11,228,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,17,5,13,276,0,1,0,0,0,0,0,0,0,0,0,0,0
1,10,43,4,11,330,0,1,0,0,0,0,0,0,0,0,0,1,0
1,4,15,3,12,51,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5,20,5,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,40,5,16,246,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,18,1,10,467,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,40,1,18,486,0,0,0,0,0,0,0,0,1,0,0,0,0
2,5,18,3,10,46,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,40,0,15,17,0,0,1,0,0,0,0,0,0,0,0,1,0
1,5,20,1,8,145,0,0,1,0,0,0,0,0,0,0,0,1,0
2,3,12,6,21,285,0,0,0,0,0,1,0,0,0,0,0,0,0
1,8,32,1,18,62,0,0,0,0,1,0,0,0,0,0,1,0,0
1,5,21,3,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,46,1,9,403,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,19,3,13,394,0,0,0,0,1,0,0,0,0,0,1,0,0
1,6,25,0,10,344,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,15,4,23,280,0,0,1,0,0,0,0,0,1,0,0,1,0
2,9,36,4,20,291,0,0,1,0,0,1,0,0,0,0,0,1,0
2,9,38,0,17,416,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,38,0,16,174,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,20,6,23,54,0,0,0,0,0,1,0,0,0,0,0,0,1
1,6,26,4,21,156,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3,11,3,8,449,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,39,1,8,309,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,44,1,5,174,0,0,0,0,0,1,0,0,0,0,0,0,1
1,6,26,1,8,300,0,0,0,0,1,0,0,0,1,0,0,0,0
1,2,9,1,13,397,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,23,4,23,29,0,0,0,0,0,1,0,0,0,0,0,0,0
1,9,39,6,4,155,0,0,0,0,0,1,0,0,0,0,0,1,0
1,10,43,4,13,160,0,0,0,0,0,0,0,0,0,0,1,0,0
1,5,19,1,1,235,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,19,4,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,45,3,12,280,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,41,3,14,434,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,38,2,13,379,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,36,2,14,87,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,13,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,9,6,12,462,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,39,3,21,23,0,0,0,0,0,1,0,0,0,0,0,0,1
1,6,24,6,20,231,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,18,6,21,397,0,0,0,0,0,1,0,0,0,0,0,0,0
1,8,34,1,16,479,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6,22,6,16,450,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,20,2,14,496,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,19,5,23,290,0,0,0,0,0,1,0,0,0,0,0,0,0
1,9,39,1,17,441,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,44,3,22,111,0,1,0,0,0,1,0,0,0,0,0,0,0
2,6,26,0,17,164,0,0,0,0,0,0,0,0,0,0,0,1,1
2,2,9,2,11,142,0,1,0,0,0,0,0,0,0,0,0,0,1
1,9,37,5,16,94,0,0,1,0,0,0,0,0,0,0,0,1,0
1,10,42,4,20,351,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,22,3,9,351,0,1,0,0,0,0,0,0,0,0,0,0,1
1,6,24,1,6,202,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,46,2,21,382,0,0,0,0,0,1,0,0,0,0,0,0,1
1,10,41,4,10,340,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,36,5,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,17,3,21,325,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,45,4,14,368,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,39,5,12,265,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,42,4,14,128,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,44,0,10,275,0,1,0,0,0,0,0,0,0,0,0,1,0
1,6,22,5,12,451,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,8,4,18,63,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,11,5,14,132,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,44,3,16,359,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,41,5,15,131,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,23,2,8,175,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,24,0,23,90,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5,22,1,8,259,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,39,1,20,226,0,0,0,0,0,1,0,0,0,0,0,0,0
2,10,42,6,17,482,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9,38,1,14,94,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,39,0,9,169,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,26,4,18,410,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,13,4,8,247,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,38,4,10,142,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,39,5,0,461,0,0,0,0,1,0,0,0,1,0,1,0,0
1,3,10,3,20,486,0,0,0,0,0,1,0,0,0,0,0,0,1
2,11,44,3,9,330,0,0,1,0,0,0,0,0,0,0,0,1,0
1,6,22,6,11,153,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,9,3,12,489,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,41,2,17,2,0,0,0,0,1,0,0,0,1,0,1,0,0
1,9,36,5,20,117,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,20,4,17,426,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,41,5,13,131,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,8,6,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,45,1,8,125,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,21,2,9,148,0,0,0,0,1,0,0,0,0,0,1,0,1
1,4,16,4,8,174,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,44,0,16,43,0,1,0,0,0,0,0,0,0,0,0,1,1
1,6,23,5,14,101,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,39,4,7,47,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10,42,3,20,37,0,0,0,0,0,1,0,0,0,0,0,0,0
1,9,39,0,11,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,35,1,7,111,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,23,6,16,344,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,25,0,22,24,0,0,0,0,0,0,0,0,1,0,0,0,0
1,10,42,5,12,489,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,43,0,3,352,1,0,0,0,0,1,0,0,0,0,0,1,0
1,6,25,3,6,128,0,1,0,0,0,0,1,0,0,0,1,0,0
2,6,26,5,8,244,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,41,0,9,351,0,1,0,0,0,0,0,0,0,0,0,1,1
1,6,23,4,22,94,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10,42,5,19,125,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10,40,0,22,158,0,0,1,0,0,1,0,0,0,0,0,1,0
1,6,23,4,16,150,1,0,0,0,0,0,0,0,0,0,1,0,0
1,3,10,3,23,382,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,23,3,8,447,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,39,5,21,123,0,0,1,0,0,1,0,0,0,0,0,1,0
2,11,46,4,9,330,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,44,1,10,466,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,38,4,19,369,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6,23,2,10,286,0,1,0,0,0,0,0,0,0,0,0,0,0
1,5,20,1,14,347,0,1,0,0,0,0,0,0,0,0,0,1,0
1,6,25,2,21,399,0,0,1,0,0,1,0,0,0,0,0,1,0
2,4,15,4,20,95,0,0,0,0,0,1,0,0,0,0,0,0,1
2,10,43,5,20,155,0,0,1,0,0,1,0,0,0,0,0,1,1
1,9,36,2,7,440,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,37,2,14,387,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,22,1,3,160,0,0,0,0,0,1,0,0,0,0,0,0,0
1,9,38,2,4,349,0,1,0,0,0,1,0,0,0,0,0,0,1
2,11,46,0,6,88,0,0,0,0,0,1,0,0,0,0,0,0,1
2,9,38,5,23,414,0,0,1,0,0,1,0,0,0,0,0,1,0
1,6,22,6,2,231,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,8,5,19,24,0,0,1,0,0,1,0,0,0,0,0,1,0
1,11,46,3,8,161,0,1,0,0,0,0,0,0,0,0,0,1,0
2,10,41,3,21,245,0,0,0,0,0,1,0,0,0,0,0,0,1
1,10,43,6,13,454,0,0,0,0,0,0,0,0,0,0,0,0,1
2,8,34,6,0,224,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,8,2,14,369,0,0,1,0,0,0,0,0,0,0,0,1,1
1,5,20,4,20,14,0,0,0,0,0,0,0,1,0,0,0,0,1
2,11,46,6,23,361,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10,41,0,20,427,0,0,1,0,0,1,0,0,0,0,0,1,0
2,6,25,0,2,18,0,0,0,0,0,1,0,0,0,0,0,0,0
1,9,39,3,14,50,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,25,4,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,37,4,23,80,0,0,1,0,0,1,0,0,0,0,0,1,0
2,6,24,1,17,320,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,38,1,6,217,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10,43,3,17,160,0,0,1,0,0,1,0,0,0,0,0,1,0
1,6,26,0,11,216,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,16,4,13,210,0,0,1,0,0,1,0,0,0,0,0,1,1
1,10,44,0,7,247,0,0,1,0,0,1,0,0,0,0,0,1,0
1,9,38,5,16,32,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10,43,0,2,348,1,0,0,0,0,1,0,0,0,0,0,1,0
2,10,44,2,5,175,0,0,0,0,0,0,1,0,0,0,0,0,1
1,11,47,4,20,169,0,1,0,0,0,1,0,0,0,0,0,1,1
2,5,22,3,19,192,0,0,0,0,0,0,0,1,0,0,0,0,0
2,11,46,4,22,494,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,45,4,10,24,0,0,1,0,0,0,0,0,0,0,0,1,0
2,10,41,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,18,2,11,492,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,23,0,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,18,3,17,111,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,41,2,12,322,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,47,0,16,459,0,0,0,0,0,0,0,1,0,0,0,0,1
1,10,44,2,12,71,0,1,0,0,0,0,0,0,0,0,0,1,0
1,5,20,6,21,370,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,26,1,7,55,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,9,3,9,23,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,39,4,11,486,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,42,3,11,253,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,43,2,14,386,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,22,3,1,476,0,0,0,0,0,1,0,0,0,0,0,0,0
1,6,23,4,12,226,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,40,6,9,394,0,0,0,0,0,0,0,0,0,0,0,1,0
2,11,46,0,19,131,0,1,0,0,0,1,0,0,0,0,0,0,1
1,10,40,3,23,495,0,0,0,0,1,1,0,0,0,0,1,0,0
1,6,22,5,5,113,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,20,5,16,411,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,18,5,11,28,0,0,0,0,0,0,0,0,0,0,0,0,1
2,8,35,0,21,206,0,0,1,0,0,1,0,0,0,0,0,1,0
1,5,18,4,0,244,0,0,0,0,1,0,0,0,1,0,1,0,0
1,5,20,5,19,25,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,24,4,14,142,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,11,2,15,160,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,39,1,10,131,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,39,5,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,36,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,22,5,17,381,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,19,0,14,270,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11,46,1,18,32,0,0,0,0,0,1,0,0,0,0,0,0,1
1,6,23,3,11,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,19,4,17,111,0,1,0,0,0,0,0,0,0,0,0,0,0
2,10,40,4,18,167,0,0,1,0,0,0,0,0,0,0,0,1,0
1,9,39,5,14,179,0,0,0,0,1,0,0,0,1,0,1,0,0
1,2,8,1,15,433,0,1,0,0,0,0,0,0,0,0,0,0,1
1,5,19,5,9,142,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,44,2,9,387,0,1,0,0,0,0,0,0,0,0,0,0,1
1,6,24,4,23,493,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10,40,1,10,123,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,21,4,12,275,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,18,5,8,294,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,39,4,9,314,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,11,0,20,38,0,0,0,0,1,1,0,0,0,0,1,0,0
1,5,19,4,11,490,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,36,6,13,427,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,44,2,16,492,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,26,6,14,55,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,26,5,17,45,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,22,5,2,282,0,0,0,0,0,1,0,0,0,0,0,0,0
1,9,39,1,4,288,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10,43,1,22,220,0,1,0,0,0,1,0,0,0,0,0,1,0
1,8,35,0,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,20,3,16,474,0,0,1,0,0,0,0,0,0,0,0,1,0
1,10,43,0,21,495,1,0,0,0,0,1,0,0,0,0,0,1,0
1,9,39,2,13,295,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,43,3,17,369,0,0,1,0,0,0,0,1,0,0,0,1,0
2,6,23,4,13,388,0,0,1,0,0,0,0,0,0,0,0,1,0
1,5,19,0,23,389,0,0,0,0,0,1,0,0,0,0,0,0,0
1,9,38,2,23,322,0,1,0,0,0,1,0,0,0,0,0,1,1
1,6,23,4,15,55,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,22,4,8,276,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,39,6,18,183,0,1,0,0,0,0,0,1,0,0,0,0,1
1,10,44,1,12,470,0,1,0,0,0,0,0,0,0,0,0,0,0
1,5,19,6,14,234,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,26,1,17,479,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,7,3,22,63,0,1,0,0,0,1,0,0,0,0,0,1,0
1,9,39,5,21,421,0,0,1,0,0,1,0,0,0,0,0,1,0
1,11,46,3,5,100,0,1,0,0,0,1,0,0,0,0,0,1,1
1,5,22,1,14,22,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,22,5,19,493,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,21,2,16,243,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,20,1,8,300,0,0,0,0,0,0,0,0,0,0,1,0,0
1,10,41,2,22,499,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,17,0,20,218,0,0,0,0,1,1,0,0,0,0,1,0,0
1,4,17,1,13,164,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,46,3,12,47,0,1,0,0,0,0,0,0,0,0,0,1,1
1,9,39,6,11,496,0,1,0,0,0,0,0,0,0,0,0,0,0
1,10,42,1,22,333,1,0,0,0,0,0,0,0,1,0,0,0,0
1,6,25,3,21,32,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,23,5,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,18,6,7,485,0,0,0,0,1,0,0,0,1,0,1,0,0
1,6,23,4,13,479,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,17,4,9,327,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,46,3,23,492,0,0,0,0,1,1,0,0,0,0,1,0,0
1,3,10,6,12,449,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,41,2,15,168,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,36,5,21,216,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,17,5,16,492,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,45,3,12,284,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,40,4,17,120,0,0,1,0,0,0,0,1,0,0,0,1,0
1,5,20,3,12,448,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,26,0,8,48,0,1,0,0,0,0,0,0,0,0,0,0,0
1,5,20,5,13,29,0,0,0,0,1,0,0,0,0,0,1,0,0
1,4,17,4,18,411,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,28,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,23,3,15,362,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,19,2,11,128,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,39,5,0,192,0,0,0,0,0,1,0,0,0,0,0,0,1
2,6,24,5,18,169,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,46,3,21,395,0,1,0,0,0,1,0,0,0,0,0,0,0
2,10,41,0,14,31,0,0,1,0,0,0,0,0,0,0,0,1,1
2,10,43,2,7,447,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9,37,1,17,170,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,9,6,15,19,0,0,0,0,1,0,0,0,0,0,0,0,1
1,5,20,0,16,142,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,23,3,9,466,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,40,1,17,224,0,0,0,0,1,0,0,1,0,0,0,1,1
2,10,40,2,18,452,0,1,0,0,0,0,0,1,0,0,0,0,0
1,6,24,3,22,207,0,0,0,0,0,0,0,0,1,0,0,0,1
2,9,39,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,10,1,0,395,0,0,0,0,0,0,0,0,1,0,0,0,0
2,5,20,4,15,293,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,17,1,6,486,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,42,5,6,291,0,1,0,0,0,1,0,0,0,0,0,0,0
