SEVERITYCODE,X,Y,INC_YEAR,INC_MONTH,INC_WEEK,INC_DAYOFWEEK,INC_HOUR,cluster_id,WEATHER_Other_Dangerous,WEATHER_Overcast,WEATHER_Raining,WEATHER_Snowing,WEATHER_Unknown,LIGHTCOND_Dark,LIGHTCOND_Dawn,LIGHTCOND_Dusk,LIGHTCOND_Unknown,ROADCOND_Other_Dangerous,ROADCOND_Unknown,ROADCOND_Wet,ADDRTYPE_Intersection
1,-122.3454206,47.61155633,2017,12,51,5,1,307,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-122.3156264,47.68465898,2017,9,38,3,8,169,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-122.2671658,47.54068944,2018,1,4,6,17,165,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.29810320000001,47.58661482,2017,12,49,3,8,211,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-122.30793670000001,47.54698098,2017,12,50,1,22,320,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.32617900000001,47.6613494,2017,11,45,4,9,37,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.31364939999999,47.62195101,2018,1,3,5,18,387,0,1,0,0,0,1,0,0,0,0,0,1,1
2,-122.36147749999999,47.66779456,2017,10,42,2,18,170,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3462447,47.62715494,2017,11,47,5,18,153,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.28542320000001,47.62509665,2017,11,47,1,10,49,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3614414,47.57167844,2017,11,45,5,10,391,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.2901854,47.66759792,2018,1,1,5,15,469,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-122.2699832,47.52617082,2017,11,44,3,15,330,0,0,0,0,0,0,0,0,0,0,1,0,1
2,-122.3373377,47.60925182,2017,12,51,6,19,52,0,0,0,1,0,1,0,0,0,1,0,0,0
2,-122.2767405,47.54743168,2017,10,40,2,19,44,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3270088,47.60087213,2017,12,50,2,9,142,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3440317,47.64964729,2017,9,39,2,17,243,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.2922648,47.72647542,2017,11,46,1,14,67,0,1,0,0,0,0,0,0,0,0,0,0,1
2,-122.31678149999999,47.60351416,2017,10,41,2,23,226,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3219169,47.59583136,2017,10,41,5,14,288,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.29618810000001,47.57834715,2018,1,4,4,9,427,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.33782930000001,47.55497594,2017,9,39,3,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3347624,47.52541537,2017,12,50,0,18,121,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.34398159999999,47.62260732,2017,11,46,5,1,43,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3486733,47.61347959,2017,11,45,4,15,307,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.30417209999999,47.66782598,2018,2,6,1,22,22,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3344053,47.52623509,2017,10,42,2,20,121,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.3201136,47.61408042,2017,12,49,0,23,95,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3240287,47.60980237,2017,12,52,3,17,466,0,1,0,0,0,1,0,0,0,0,0,1,1
1,-122.3380866,47.66503525,2018,1,4,0,9,262,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.33310390000001,47.60797946,2017,11,45,4,22,52,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.3707665,47.66365786,2017,12,49,4,10,444,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.30194009999998,47.73382926,2017,10,41,2,12,196,0,1,0,0,0,0,0,0,0,0,0,0,1
2,-122.3157044,47.62311057,2017,10,43,3,5,14,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3322566,47.60537425,2017,11,47,1,21,486,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.27002479999999,47.51685114,2018,1,3,5,19,127,0,0,0,0,1,1,0,0,0,0,0,1,1
1,-122.28073470000001,47.55800993,2018,1,1,2,13,191,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3254368,47.67590414,2017,11,46,1,17,158,0,0,1,0,0,1,0,0,0,0,0,0,1
2,-122.3768044,47.69151793,2017,12,51,0,18,31,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3296429,47.60171821,2018,1,3,3,10,142,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.2908996,47.72609779999999,2017,11,45,4,7,67,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-122.32005759999998,47.64227343,2017,10,41,1,11,267,0,1,0,0,0,0,0,0,0,0,1,0,0
1,-122.30282240000001,47.63502575,2017,11,44,4,16,91,0,1,0,0,0,0,0,0,1,0,0,1,0
2,-122.39503020000001,47.55307106,2017,11,47,3,8,134,0,1,0,0,0,1,0,0,0,0,0,1,0
2,-122.3134622,47.56724307,2018,1,2,5,17,125,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.3167334,47.61288924,2017,11,48,3,13,293,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-122.32904620000001,47.59648601,2017,10,43,0,12,46,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.28992290000001,47.56888238,2017,12,50,4,21,148,0,1,0,0,0,1,0,0,0,0,0,1,0
1,-122.3257047,47.60003105,2017,10,39,6,13,46,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.36486540000001,47.65083246,2018,1,2,1,13,390,0,1,0,0,0,0,0,0,0,0,0,1,1
2,-122.3608033,47.66741305,2018,1,3,6,12,170,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-122.3205878,47.57056137,2017,11,47,2,5,314,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.3447864,47.51729983,2018,1,2,1,15,237,0,0,1,0,0,0,0,1,0,0,0,1,0
2,-122.32847079999999,47.60794453,2018,1,5,2,13,486,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.28074860000001,47.55390743,2017,11,45,5,22,393,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.3454222,47.57151858,2017,11,45,1,10,345,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-122.3133534,47.57863325,2017,11,47,1,6,173,0,0,1,0,0,1,0,0,0,0,0,1,1
2,-122.34479520000001,47.71119659,2017,11,44,2,13,164,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3233102,47.70978682,2018,1,5,1,11,139,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.35540929999999,47.70095133,2017,10,41,0,15,257,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.35780690000001,47.52074581,2018,1,3,0,12,276,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.334847,47.52900454,2017,12,50,0,18,121,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.39882959999998,47.5667017,2017,11,48,1,10,437,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.303739,47.66795924,2017,11,45,3,14,22,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.33365420000001,47.73413172,2017,11,46,0,15,346,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.3347624,47.52541537,2017,12,49,3,14,121,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3285701,47.60888952,2017,12,48,6,23,486,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3068582,47.69076844,2017,11,48,1,11,47,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.32213940000001,47.61581012,2017,12,49,1,13,369,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3445606,47.69382203,2018,1,1,6,11,205,0,1,0,0,0,0,0,0,0,0,0,1,0
2,-122.3256433,47.66134675,2017,11,44,6,21,37,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.34808100000001,47.6745789,2017,12,49,2,11,129,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3258848,47.64384056,2017,11,46,4,20,150,0,1,0,0,0,1,0,0,0,0,0,0,0
2,-122.29561499999998,47.66409175,2017,12,51,1,10,171,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.30372150000001,47.60801108,2017,11,46,6,14,156,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.3119162,47.66642828,2017,11,47,2,7,160,0,1,0,0,0,0,1,0,0,0,0,1,1
1,-122.35665259999999,47.5190195,2017,11,48,1,0,276,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.37624579999999,47.55743306,2018,1,4,3,21,434,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.3449368,47.71957221,2017,12,48,4,10,439,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3240162,47.68140084,2017,11,44,6,21,287,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-122.345698,47.73412856,2017,9,37,3,15,389,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3462275,47.62931939,2018,1,2,4,14,249,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3038132,47.67577609,2018,2,6,2,20,378,0,1,0,0,0,1,0,0,0,0,0,0,1
2,-122.30090619999999,47.661888299999994,2017,12,49,5,13,421,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3489163,47.65304341,2017,11,44,4,20,394,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3472146,47.68694067,2017,11,46,1,7,251,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.34218440000001,47.637924299999995,2018,1,1,3,13,161,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.30536140000001,47.69574858,2017,12,50,5,18,47,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-122.2920571,47.60796823,2017,12,49,3,10,265,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.37612340000001,47.66366435,2017,11,48,2,9,295,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.37275520000001,47.695158299999996,2017,11,44,4,22,31,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3134764,47.566283500000004,2017,11,48,2,8,125,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.31305060000001,47.66643579,2017,12,49,2,10,160,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3246152,47.7086028,2018,1,2,1,20,139,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.3377929,47.60974973,2017,11,45,4,18,490,0,0,0,0,1,0,0,1,0,0,1,0,1
1,-122.29976380000001,47.54360933,2017,10,40,0,14,408,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3543532,47.67602257,2018,1,3,1,19,372,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.31415020000001,47.56350225,2017,12,49,0,12,125,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.29019270000002,47.66851166,2017,11,46,0,16,469,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.3331722,47.60301939,2017,11,45,4,12,388,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3470893,47.53639504,2017,11,46,0,11,399,0,1,0,0,0,0,0,0,0,0,0,1,1
2,-122.302329,47.65499523,2017,11,48,3,6,421,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.2699882,47.52994139,2017,11,47,4,10,224,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3552975,47.6836521,2017,12,51,1,1,472,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.27766409999998,47.55117602,2017,10,41,5,2,393,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3503553,47.61858192,2018,1,1,6,12,201,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-122.36786509999999,47.66219541,2018,2,6,4,8,163,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.34154109999999,47.61278151,2017,12,49,0,6,8,0,1,0,0,0,1,0,0,0,0,0,0,0
2,-122.32891310000001,47.61346582,2017,9,38,0,18,300,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.3166868,47.563497999999996,2017,9,39,2,20,125,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.2919146,47.55867406,2017,10,43,2,14,396,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.31789409999999,47.53708811,2018,1,3,3,17,414,0,1,0,0,0,0,0,1,0,0,0,1,0
1,-122.26158229999999,47.520264399999995,2017,12,50,6,10,284,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.3223527,47.55593506,2017,11,44,2,15,185,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.34499679999999,47.72503555,2017,12,49,5,11,72,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3659125,47.51736320000001,2017,11,48,1,16,78,0,0,0,0,1,0,0,1,0,0,1,0,1
2,-122.28515759999999,47.54605067,2017,10,43,0,18,192,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.35540900000001,47.66574664,2018,2,6,4,5,45,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-122.3437273,47.61641402,2017,11,46,4,10,253,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3352605,47.6036254,2017,11,47,0,9,388,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.36702360000001,47.62559265,2017,10,43,1,13,206,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3339614,47.70685022,2017,11,45,4,13,87,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.30156540000002,47.63524418,2018,1,4,3,8,91,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.2769409,47.52611905,2017,10,42,6,17,426,0,1,0,0,0,0,0,1,0,0,0,0,1
2,-122.31036740000002,47.59435625,2017,12,51,3,15,445,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3340083,47.54314915,2017,10,42,3,9,63,0,0,1,0,0,0,0,0,0,1,0,0,0
1,-122.317897,47.66711001,2017,10,44,0,11,245,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.31741840000001,47.61258274,2017,11,46,4,20,293,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-122.35644939999999,47.52286768,2017,11,48,2,20,276,0,1,0,0,0,1,0,0,0,0,0,0,1
2,-122.36063840000001,47.62329023,2017,12,49,5,12,175,1,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.315496,47.62592694,2017,11,44,5,9,223,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.34869209999998,47.70144178,2017,10,41,4,23,194,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3353731,47.61213646,2017,10,42,1,21,128,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.323242,47.70744141,2017,12,49,3,19,139,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3102711,47.59961895,2017,11,45,3,21,416,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.3343091,47.54827138,2017,11,45,1,13,63,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.3002615,47.58111836,2017,12,51,2,7,427,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-122.39153540000001,47.53364129999999,2017,10,44,0,22,357,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3534057,47.65307552,2018,1,3,4,11,394,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.3076615,47.67670509,2017,9,39,2,17,378,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.2840517,47.53704015,2017,12,51,0,12,131,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.3342152,47.55307052,2017,10,43,4,17,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.36455420000001,47.62368879,2018,1,2,4,16,175,0,1,0,0,0,0,0,1,0,0,0,1,1
1,-122.2990379,47.66852359,2017,12,50,2,17,338,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.34469409999998,47.70505121,2017,10,40,5,8,7,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.3831345,47.54662951,2017,10,40,3,17,234,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3172263,47.59960318,2017,11,46,0,13,226,0,1,0,0,0,0,0,0,1,0,0,1,0
1,-122.3036048,47.58549756,2018,1,3,0,8,280,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3167794,47.61039501,2017,10,42,1,18,452,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-122.37489950000001,47.66866614,2017,10,42,3,17,489,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.30546670000001,47.69756886,2017,10,42,1,12,47,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.39285829999999,47.66865485,2018,1,3,0,17,218,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3664213,47.6329191,2017,11,47,1,18,318,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.33130600000001,47.54488142,2017,10,43,4,15,63,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.30039350000001,47.71930834,2017,11,47,3,13,11,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-122.2764033,47.52331234,2017,12,50,4,1,426,0,0,0,0,0,1,0,0,0,0,0,1,1
1,-122.3343091,47.54827138,2017,10,42,2,20,63,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.2795963,47.63991420000001,2017,12,48,6,2,446,0,1,0,0,0,1,0,0,0,0,0,1,0
1,-122.3207524,47.60721842,2018,1,3,2,20,24,0,0,1,0,0,1,0,0,0,0,0,1,1
2,-122.30734440000002,47.73389063,2017,9,38,0,18,477,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.35627659999999,47.6643068,2017,10,44,1,17,45,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-122.31743759999999,47.71763332,2017,12,51,6,19,261,0,0,0,1,0,1,0,0,0,1,0,0,0
1,-122.3491774,47.61436248,2017,10,41,0,12,307,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3390531,47.51917316,2018,1,4,4,21,457,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3246831,47.68051223,2017,11,48,1,8,287,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.27538229999999,47.55116467,2017,11,44,2,10,393,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3555713,47.73413032,2017,12,50,4,9,33,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.33435290000001,47.62576878,2017,11,48,1,4,362,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-122.32432639999999,47.68716521,2017,10,41,3,12,4,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.2698226,47.52005308,2017,11,48,0,9,127,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-122.3070808,47.67577901,2017,12,48,6,13,378,0,0,0,0,1,0,0,0,1,0,1,0,0
2,-122.345027,47.72776725,2018,1,2,4,18,72,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.3025936,47.58837465,2017,11,45,5,9,428,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.2962543,47.60799662,2017,12,49,3,12,101,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.334195,47.59135531,2017,11,47,2,15,123,0,1,0,0,0,0,0,0,0,0,0,1,0
2,-122.28370220000001,47.54245258,2017,12,51,2,11,192,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3256281,47.54153932,2017,11,46,5,15,247,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3766132,47.53445066,2017,12,52,2,3,459,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3271169,47.57168508,2017,10,41,3,14,216,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.30155890000002,47.68998386,2017,11,44,4,7,143,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.33198349999999,47.601718700000006,2017,11,46,3,16,212,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-122.36861100000002,47.66365484,2018,1,4,3,19,163,0,1,0,0,0,1,0,0,0,0,0,1,1
1,-122.3099351,47.59379007,2017,11,45,1,18,445,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3178522,47.70856099,2017,11,44,2,17,404,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3444908,47.64061581,2017,12,49,0,18,479,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.2986672,47.5411567,2017,11,44,2,1,61,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3432842,47.61498466,2017,11,46,6,10,253,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3172288,47.5970945,2018,1,1,1,7,174,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3446403,47.70052468,2017,12,50,3,17,146,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3331353,47.66138374,2017,10,41,4,21,367,0,0,0,0,1,1,0,0,0,0,0,0,0
1,-122.33392350000001,47.60467778,2018,1,1,4,14,388,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.30385759999999,47.58692397,2017,11,48,3,15,428,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-122.32807859999998,47.60416123,2017,10,41,3,15,142,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.35998319999999,47.62328796,2018,2,5,5,23,175,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.3323725,47.55491369,2017,11,45,0,15,375,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.30514579999999,47.56156726,2017,12,48,5,2,333,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-122.34707009999998,47.53407785,2018,1,2,3,8,399,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.27535630000001,47.53979045,2017,12,50,2,4,221,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-122.33431470000001,47.54761637,2017,11,47,3,20,63,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3402632,47.61554403,2017,9,35,6,20,128,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.36093079999999,47.63959741,2017,11,46,2,9,433,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.31722979999999,47.60001456,2018,1,4,0,16,226,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.3694281,47.56761173,2017,10,42,4,16,463,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3382462,47.61024514,2017,11,44,4,0,490,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3865124,47.58209531,2017,12,51,4,22,411,0,0,0,0,1,1,0,0,0,0,1,0,0
1,-122.29892659999999,47.66091063,2017,11,44,2,9,421,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.3365155,47.618525399999996,2017,11,48,1,16,438,0,1,0,0,0,1,0,0,0,0,0,0,0
2,-122.3058274,47.5884106,2017,12,51,0,18,428,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.355429,47.62151945,2017,11,45,4,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3011192,47.60031993,2017,11,46,4,12,258,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.3342135,47.607515,2017,10,44,0,8,52,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.32087290000001,47.61990775,2017,11,45,3,13,369,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.3545048,47.64625194,2017,12,51,6,17,468,0,0,0,1,0,1,0,0,0,1,0,0,0
2,-122.34777949999999,47.73231418,2018,2,6,1,16,322,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.32905919999999,47.57438405,2017,10,41,4,13,487,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3576125,47.53624492,2017,11,44,6,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3126747,47.720318299999995,2017,11,46,0,8,475,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.302047,47.64315393,2018,1,3,0,16,400,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-122.3292163,47.62687703,2017,12,51,0,17,250,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.3101503,47.59407194,2017,12,49,2,10,445,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3270122,47.60003307,2017,10,40,4,11,142,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34489609999999,47.717173100000004,2018,1,1,4,20,164,0,1,0,0,0,1,0,0,0,0,0,1,0
2,-122.28923929999999,47.61520697,2017,11,46,5,18,229,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.3477135,47.72686127,2017,10,43,4,17,72,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.33745420000001,47.61505675,2017,10,44,0,20,128,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.33327120000001,47.60396425,2018,1,1,4,15,388,0,0,1,0,0,0,0,1,0,0,0,1,0
1,-122.3279159,47.60817661,2018,2,6,0,14,466,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3339995,47.54768829,2017,10,42,1,18,63,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.33743799999999,47.66722069,2017,12,48,5,21,262,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.33042040000001,47.62024298,2017,12,48,5,20,62,0,0,1,0,0,1,0,0,0,0,0,0,0
1,-122.28498190000002,47.54532686,2017,9,39,1,21,192,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3394165,47.55847119,2017,10,43,2,7,359,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3462916,47.62148502,2018,1,4,4,15,155,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.323242,47.70744141,2017,12,49,3,18,139,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.39217909999999,47.56115027,2017,10,43,3,13,220,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.32074490000001,47.60453069,2017,11,46,1,18,24,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.34088059999999,47.57175135,2018,1,4,6,13,345,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.3340574,47.68483394,2017,10,41,6,12,105,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3661783,47.66943047,2017,11,45,2,9,58,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.33018829999999,47.52655427,2017,12,52,3,17,121,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3342112,47.60918901,2017,10,41,1,11,52,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.39953390000001,47.65134644,2017,12,50,0,10,370,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3378277,47.68691995,2017,11,46,4,19,274,0,1,0,0,0,0,0,1,0,0,0,0,0
1,-122.34489609999999,47.717173100000004,2017,10,44,0,13,164,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.29512,47.59624251,2017,11,47,3,21,467,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.31251429999999,47.59581387,2018,1,1,5,9,174,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3202124,47.62867032,2017,12,51,1,22,120,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-122.35260120000001,47.68766428,2017,11,47,2,15,116,0,0,0,0,0,0,0,0,0,0,0,1,1
2,-122.3450058,47.61856055,2017,10,43,4,13,253,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3161085,47.54751703,2017,11,47,0,8,15,0,0,1,0,0,0,0,0,0,0,0,1,0
